醫事機構代碼,醫事機構名稱,電話,地址,地圖地址,緯度,經度,備註
5902030090,宏仁藥局,07-5817895,高雄市左營區左營大路390號,高雄市左營區中北里3鄰左營大路390號,22.687017,120.293207,9:00-22:00
5902030125,元美藥局,07-5821226,高雄市左營區路東里部後街26號,高雄市左營區路東里10鄰廍後街26號,22.684321,120.288026,
5902030205,果貿藥局,07-5852825,高雄市左營區果峰街22號,高雄市左營區果惠里15鄰果峰街22號,22.670632,120.288358,
5902030269,立文藥局,07-5572899,高雄市左營區立文路54號,高雄市左營區新上里28鄰立文路54號,22.664576,120.305805,
5902030287,慈德藥局,07-3416212,高雄市左營重愛路53號,高雄市左營區重愛路53號,22.683076,120.318646,
5902030303,翔生藥局,07-5827329,高雄市左營區尾南里左營大路514號,高雄市左營區尾南里10鄰左營大路514號,22.689212,120.295352,
5902030312,吉辰藥局,07-5815069,高雄市左營區左營大路41之1號,高雄市左營區埤西里9鄰左營大路41之1號,22.681086,120.287573,
5902030410,重仁藥局,07-5824083,高雄市左營區左營大路408號,高雄市左營區廟東里12鄰左營大路408號,22.687253,120.293472,
5902030634,有機藥局,07-3596429,高雄市左營區榮耀街3號,高雄市左營區福山里50鄰榮耀街3號,22.679346,120.321599,
5902030643,新高橋藥局,07-3100696,高雄市左營區民族一路1028號,高雄市左營區福山里20鄰民族一路1028號,22.682555,120.320113,109.01.23至109.01.29春節連續假期照常營業
5902031882,崇光藥局,07-3452211,高雄市左營區華夏路755號,高雄市左營區新光里37鄰華夏路755號,22.67903,120.302687,
5902031999,平安藥局,07-5833688,高雄市左營區中華一路5之1號,高雄市左營區果峰里3鄰中華一路5之1號,22.669641,120.286872,
5902032174,光明健保藥局,07-5812499,高雄市左營區翠華路601巷83號,高雄市左營區海勝里15鄰翠華路601巷83號,22.672768,120.289323,
5902032218,和信藥師健保藥局,07-3419363,高雄市左營區崇德路267號,高雄市左營區新光里12鄰崇德路267號,22.675603,120.303724,
5902032227,政大聯合藥局,07-3454713,高雄市左營區自由三路506號,高雄市左營區菜公里18鄰自由三路506號,22.678037,120.313552,
5902032370,好幸福專業藥局,07-5506816,高雄市左營區明華一路220號,高雄市左營區新上里31鄰明華一路220號,22.663184,120.3055,
5902032432,威林藥局,07-3414243,高雄市左營區華夏路721號,高雄市左營區新光里10鄰華夏路721號,22.678451,120.302298,星期一~五早上9:00~晚上9:00，星期日早上11:00~晚上8:00執業
5902032441,健怡藥局,07-5821891,高雄市左營區翠峰路40號,高雄市左營區海勝里4鄰翠峰路40號,22.67229,120.289659,春節休假1月24.25.26日
5902032450,可達藥局,07-3420182,高雄市左營區榮德街177號,高雄市左營區福山里67鄰榮德街177號,22.683584,120.320529,營業時間：週一至週五的上午9點到下午6點，週末休息
5902032487,必健藥局,07-5584259,高雄市左營區自由二路90號,高雄市左營區新上里20鄰自由二路90號,22.659542,120.309029,AM:09   PM:11
5902032521,合康健保藥局,07-5509667,高雄市左營區裕誠路188號,高雄市左營區新上里13鄰裕誠路188號,22.664463,120.310866,
5902032530,杏光藥局,07-3454432,高雄市左營區果峰街47巷1號1樓,高雄市左營區果峰里1鄰果峰街47巷1號,22.670301,120.286946,營業時間不固定，請洽詢藥局。
5902032647,健智美藥局,07-5580888,高雄市左營區富國路98號,高雄市左營區新上里54鄰富國路98號,22.659096,120.306759,
5902032665,安欣藥師藥局,07-5506620,高雄市左營區大順一路552號1樓,高雄市左營區新上里41鄰大順一路552號,22.656475,120.303634,
5902032674,辰暘藥局,07-5588545,高雄市左營區富民路120號1、2樓,高雄市左營區新上里36鄰富民路120號,22.660691,120.305365,服務時間9:00-22:30
5902040014,成吉藥局,07-3513339,高雄市楠梓區楠梓東街74號,高雄市楠梓區享平里12鄰楠梓東街74號,22.729657,120.330067,
5902040041,橘井藥局,07-3511869,高雄市楠梓區楠梓路129號,高雄市楠梓區東寧里9鄰楠梓路129號,22.730256,120.328582,週一~週日
5902040050,富翔藥局,07-3516365,高雄市楠梓區常德路307號,高雄市楠梓區清豐里37鄰常德路307號,22.73691,120.336988,
5902040069,新友藥局,07-3653534,高雄市楠梓區萬昌路111號,高雄市楠梓區建昌里2鄰萬昌街111號,22.711935,120.289538,
5902040087,世詠藥局,07-3539869,高雄市楠梓區楠都東街138號,高雄市楠梓區中陽里11鄰楠都東街138號,22.725315,120.326169,
5902040096,宗隆藥局,07-3622203,高雄市楠梓區右昌街220號,高雄市楠梓區建昌里2鄰右昌街220號,22.711799,120.289317,不休診
5902040112,丁丁楠梓藥局,07-3533743,高雄市楠梓區建楠路130、132、134號,高雄市楠梓區惠楠里10鄰建楠路246之3號,22.727313,120.324682,
5902040158,黃藥局,07-3515700,高雄市楠梓區惠楠里建楠路186號,高雄市楠梓區惠楠里5鄰建楠路186號,22.727157,120.326103,中午12:00-13:30休息
5902040185,東初藥局,07-3511261,高雄市楠梓區楠梓路32號,高雄市楠梓區享平里10鄰楠梓路32號,22.728731,120.330041,
5902040210,益民藥局,07-3522161,高雄市楠梓區建楠路47號,高雄市楠梓區中陽里10鄰建楠路47號,22.726695,120.328771,
5902040229,進昇藥局,07-3652334,高雄市楠梓區德賢路202號,高雄市楠梓區翠屏里44鄰德賢路202號,22.726939,120.306775,
5902040238,筆秀藥局,07-3622412,高雄市楠梓區青埔街152號,高雄市楠梓區惠民里17鄰青埔街152號,22.729561,120.322197,
5902040274,千惠藥局,07-3631268,高雄市楠梓區和光街181號,高雄市楠梓區和昌里7鄰和光街181號,22.708866,120.295874,"上午8:00~12:00,12:00~14:30休息14;30-21:00;"
5902040498,順明藥局,07-3615574,高雄市楠梓區和光街65號,高雄市楠梓區和昌里21鄰和光街65號,22.707168,120.293949,
5902040532,聯亞藥局,07-3638387,高雄市揇梓區軍校路710號,高雄市楠梓區軍校路710號,22.7078159,120.2929685,
5902041226,正人藥師藥局,07-3652942,高雄市楠梓區和昌里軍校路672號,高雄市楠梓區和昌里23鄰軍校路672號,22.707074,120.293045,
5902042269,常禾藥局,07-3537431,高雄市楠梓區常德路333號一樓,高雄市楠梓區清豐里37鄰常德路333號,22.737498,120.337193,
5902042376,佶辰藥局,07-3662802,高雄市楠梓區德民路641號1Ｆ,高雄市楠梓區加昌里1鄰德民路641號,22.722368,120.296194,9:00am~10:00pm
5902042447,建佑藥局,07-3626893,高雄市楠梓區右昌街191號,高雄市楠梓區泰昌里1鄰右昌街191號,22.711535,120.288936,每日8;00至22;30
5902042474,誠群藥局,07-3661733,高雄市楠梓區樂群路182號1樓,高雄市楠梓區加昌里20鄰樂群路182號,22.718866,120.297139,
5902042492,合德中西藥師藥局,07-3581291,高雄市楠梓區楠梓路486號,高雄市楠梓區清豐里19鄰楠梓路486號,22.738119,120.324405,
5902042563,天健藥局,07-3634179,高雄市楠梓區後昌路1087號,高雄市楠梓區建昌里21鄰後昌路1087號,22.717185,120.292196,星期日及春節初一至初五 休 其餘全年無休
5902042590,德賢藥師藥局,07-3606056,高雄市楠梓區德賢路551號,高雄市楠梓區翠屏里40鄰德賢路551號,22.72533,120.300177,
5902042657,皇慶藥局,07-3643352,高雄市楠梓區和光街191號,高雄市楠梓區和昌里5鄰和光街191號,22.709029,120.296057,
5902042661,元春中西藥師藥局,07-3605656,高雄市楠梓區後昌路837巷45.47號,高雄市楠梓區隆昌里12鄰後昌路837巷71號,22.710272,120.293201,
5902042714,長義藥局,07-3640593,高雄市楠梓區惠民路48號,高雄市楠梓區翠屏里11鄰惠民路48號,22.724835,120.298544,7/3 晚上休息
5902042769,家安藥局,07-3600066,高雄市楠梓區後昌新路13號1樓,高雄市楠梓區宏昌里12鄰後昌新路13號,22.718438,120.2917,6/7早午晚6/8早午晚
5902050092,明曜藥局,07-3803807,高雄市三民區澄和路96號,高雄市三民區本揚里10鄰澄和路96號,22.644806,120.34406,
5902050154,杏安藥局,07-3111606,高雄市三民區十全一路91 號,高雄市三民區德智里16鄰十全一路91號,22.644748,120.310827,
5902050298,瑞鶴藥局,07-3862757,高雄市三民區寶德里義德路25號,高雄市三民區寶德里24鄰義德路25號,22.643009,120.335194,下午2PM~4PM休息
5902050323,信彰藥師藥局,07-3422376,高雄市三民區鼎中路627號,高雄市三民區鼎力里20鄰鼎中路627號,22.671893,120.32089,
5902050350,日星藥局,07-3845188,高雄市三民區寶龍里惠德街38號,高雄市三民區寶龍里20鄰惠德街38號,22.647405,120.324091,
5902050378,安成藥局,07-3229295,高雄市三民區察哈爾二街63號,高雄市三民區安邦里13鄰察哈爾二街63號,22.647659,120.300957,
5902050387,合祥藥局,07-3830180,高雄市三民區本元里昭良街68號,高雄市三民區本元里15鄰昭良街68號,22.652931,120.332504,
5902050958,安信藥局,07-3825577,高雄市三民區灣中里鼎山街665號,高雄市三民區灣中里5鄰鼎山街665號,22.649531,120.316392,
5902051106,順發藥局,07-3832329,高雄市三民區建工路496號,高雄市三民區灣利里1鄰建工路496號,22.651203,120.326555,不定期休息
5902051222,利民藥局,07-3125436,高雄市三民區孝順街74號,高雄市三民區同德里8鄰孝順街74號,22.643095,120.312813,
5902051240,明皇藥局,07-3860121,高雄市三民區寶國里義華路181號,高雄市三民區寶國里24鄰義華路181號,22.642757,120.339945,
5902051259,昱林藥局,07-3863286,高雄市三民區永年街67號,高雄市三民區安吉里20鄰永年街67號,22.64177,120.317701,
5902051268,上正藥師藥局,07-2223355,高雄市三民區憲政路255號,高雄市三民區博惠里32鄰憲政路255號,22.636473,120.318532,
5902051642,安寧藥局,07-3217585,高雄市三民區嫩江街39號,高雄市三民區精華里9鄰嫩江街39號,22.642083,120.298146,
5902051786,億生藥局,07-2873436,高雄市三民區南台路200號,高雄市三民區建東里4鄰南臺路200號,22.637062,120.298158,服務時間8:30-23:00
5902051866,久大藥局,07-3858116,高雄市三民區本文里立忠路32號1Ｆ,高雄市三民區本文里7鄰立忠路32號,22.653181,120.325266,
5902053833,建銘藥局,07-3133460,高雄市三民區吉林街262號,高雄市三民區安東里11鄰吉林街262號,22.648181,120.306817,
5902054689,善全藥局,07-3960269,高雄市三民區義華路391號,高雄市三民區寶泰里5鄰義華路391號,22.643387,120.33319,
5902054741,文安學藥局,07-3809400,高雄市三民區寶業里覺民路62號,高雄市三民區寶業里5鄰覺民路62號,22.639129,120.342713,
5902054858,勝發藥局,07-3474780,高雄市三民區金鼎路350號,高雄市三民區鼎中里17鄰金鼎路350號,22.665205,120.319724,
5902055480,建保藥局,07-3920433,高雄市三民區陽明路413號,高雄市三民區本上里20鄰陽明路413號,22.645666,120.342444,
5902056638,柏仁藥局,07-3976016,高雄市三民區覺民路504號,高雄市三民區寶安里26鄰覺民路504號,22.640917,120.331665,
5902056692,大樂藥局,07-3501052,高雄市三民區明誠二路16號一樓,高雄市三民區鼎泰里4鄰明誠二路16號,22.659948,120.315298,
5902056718,岱安藥局,07-3219946,高雄市三民區熱河二街23號,高雄市三民區德行里12鄰熱河二街23號,22.643898,120.301782,
5902056754,大家藥局,07-3107632,高雄市三民區鼎中路229號1樓,高雄市三民區鼎泰里25鄰鼎中路229號,22.664209,120.319104,每周日公休
5902056807,長慶藥局,07-3105835,高雄市三民區金鼎路310號,高雄市三民區鼎中里16鄰金鼎路310號,22.665128,120.320693,
5902056825,新正興藥局,07-3892646,高雄市三民區正興路100號,高雄市三民區正興里21鄰正興路100號,22.646108,120.320546,
5902056923,鴻慶藥局,07-9536166,高雄市三民區裕誠路70號,高雄市三民區鼎泰里65鄰裕誠路70號,22.663953,120.314073,
5902057126,民安藥局,07-3121381,高雄市三民區嫩江街70號,高雄市三民區精華里23鄰嫩江街70號,22.642826,120.298528,
5902057144,欣仁惠藥局,07-3837833,高雄市三民區大昌二路248號,高雄市三民區寶泰里13鄰大昌二路248號,22.645286,120.332263,
5902057162,台安藥局,07-3972340,高雄市三民區華德街149號1樓,高雄市三民區正順里14鄰華德街149號,22.648478,120.321532,
5902057288,育英藥局,07-3824467,高雄市三民區灣子里和順街39號,高雄市三民區灣子里19鄰和順街39號,22.653358,120.315945,
5902057368,崧民藥師藥局,07-3102496,高雄市三民區金鼎路228號,高雄市三民區鼎西里19鄰金鼎路228號,22.664834,120.323788,服務時間9:00-22:30
5902057484,永勝藥局,07-3814643,高雄市三民區褒忠街114號,高雄市三民區寶德里17鄰褒忠街112號,22.642264,120.334184,
5902057493,上泰藥局,07-3987396,高雄市三民區鼎山街569號,高雄市三民區灣中里23鄰鼎山街569號,22.651478,120.317694,營業時間上午10晚上22:30
5902057500,陽明藥局,07-3960376,高雄市三民區陽明路287號,高雄市三民區本上里22鄰陽明路287號,22.64347,120.342012,週一至週六執業時間為上午9:00~ 晚上10:00，星期日休息。
5902057519,伍陸藥局,07-3890676,高雄市三民區正興路94號,高雄市三民區正興里20鄰正興路94號,22.645974,120.320814,
5902057546,華南藥局,07-3127483,高雄市三民區中和街124號,高雄市三民區力行里5鄰中和街124號,22.63941,120.287787,週日不定期休息
5902057680,健爾康藥局,07-3965658,高雄市三民區正興路23號,高雄市三民區寶龍里5鄰正興路23號,22.645602,120.322553,
5902057733,新久億藥局,07-3986909,高雄市三民區正興路183號,高雄市三民區正興里6鄰正興路183號,22.647459,120.319598,
5902057822,建工丁丁藥局,07-3830841,高雄市三民區建工路568號,高雄市三民區灣勝里13鄰建工路568號,22.650152,120.324366,
